motif	motif_name	motif_dir	motif_cat	motif_rank	GeneSymbol	edge_v
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Has3	-3.41941712318563
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Gmpr	-3.40274371707486
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Ccl6	-3.38817052050163
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Slc30a2	-3.38615817812393
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Rnf150	-3.38205656517103
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Gna14	-3.37820077599733
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Otop1	-3.37069235992625
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Otud1	-3.36825192560343
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Pdlim1	-3.36804917374078
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Casp1	-3.3542830606304
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Pitx2	-3.34103515733556
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fermt2	-3.32993978252687
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	2010111I01Rik	-3.3272558016934
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Cald1	-3.3253225321268
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fgf9	-3.32257556229875
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Bst2	-3.32039042822024
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Adcy1	-3.30373100325447
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Atp1b1	-3.29705275381844
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Gas7	-3.29311160501838
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Hdac9	-3.29073003902417
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Adcy9	-3.27638016448454
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Lmcd1	-3.27368038788922
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Extl1	-3.26082336808927
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	St3gal3	-3.25430077339749
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	C4bp	-3.25165689551245
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Dach1	-3.24078556876576
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	2210407C18Rik	-3.23500240071512
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Tlr2	-3.23165794135547
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	AI427809	-3.22841251911874
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Cd200r2	-3.22672565166255
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Galnt12	-3.22395292881822
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Hspb8	-3.22286328749583
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Slc22a1	-3.20537255533549
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Amer2	-3.20252471246267
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Dnah17	-3.19667947642125
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Slc4a3	-3.19165396425961
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Whrn	-3.18098280131094
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Dock1	-3.17711305216585
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Shisa2	-3.17665620917935
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Kif12	-3.17308335281508
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Nrep	-3.1714045436283
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Rtp4	-3.16781053893149
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	St8sia6	-3.16749108729376
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Scn2b	-3.16634300310713
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Podn	-3.14611934987546
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Bend5	-3.13542959314657
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Akr1b8	-3.13141433344123
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Zfp518b	-3.12936203678919
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Tigd2	-3.11844417020669
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Cyb5rl	-3.11628179803604
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Blk	-3.11401718864503
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Trim14	-3.10446696051593
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Alyref2	-3.10358402352688
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Sept5	-3.10204318999305
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Gkn3	-3.10061729446673
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Afap1	-3.09745322068601
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fhl1	-3.09248115389337
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Dact2	-3.09183679994445
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	C030034L19Rik	-3.09172950050428
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fgd2	-3.09135416109289
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Jam2	-3.07592757008964
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fbxo32	-3.07530729697981
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Hes6	-3.07078549626261
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Ido1	-3.062331685601
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Tysnd1	-3.06228155638274
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Olfm4	-3.04735283024106
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Cpsf4l	-3.04648191855501
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Tmc5	-3.0386263724052
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Glul	-3.03815194098168
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Timp3	-3.03630659476198
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Klk9	-3.03343591590269
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Kcnh6	-3.03277974021703
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Itln1	-3.03081714076774
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Piwil4	-3.03077052013736
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	5330417C22Rik	-3.02701077314465
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Cxcl14	-3.02654885597507
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Cd40	-3.02502800570193
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Bod1	-3.01818139282934
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Ano8	-3.01736700560515
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Nkd2	-3.01664438566821
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Gprin3	-3.01399006814674
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Sorbs1	-3.006607862551
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Slc1a7	-3.00475979813718
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Mafb	-3.00405783700745
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Galc	-3.00191511206344
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fgl2	-2.99869906697958
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Gm5424	-2.99610883376309
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Rasd1	-2.98842955640272
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Tmc7	-2.98422124361096
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Rasd2	-2.98171569157347
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	H19	-2.97922451180644
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Nxn	-2.97881070093006
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Ncald	-2.97183558057553
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Bhlhe41	-2.96980521464325
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Rnase4	-2.96818772866963
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Scarb2	-2.96697855531709
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Hoxa5	-2.96457026181545
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Ampd3	-2.9613798380503
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Fam20c	-2.96018944585165
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Mfsd9	-2.95781840548423
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	St6gal1	-2.95467702121334
Sox2	Sox2_HMG_mES-Sox2-ChIP-Seq_GSE11431	down	HMG	50	Adrb2	-2.95272513261582
